Quarter,State-from,State-to,Year,Avg. Fare,Month,Day
3,SC,MS,2012,290.1435185,6,1
2,SC,MS,2012,288.7048936,3,1
1,SC,MS,2012,239.5168067,0,1
4,SC,MS,2013,310.4190476,9,1
2,SC,MS,2013,279.4753374,3,1
1,SC,MS,2013,301.378,0,1
4,SC,MS,2014,269.9211305,9,1
3,SC,MS,2014,325.779842,6,1
2,SC,MS,2014,297.0170656,3,1
1,SC,MS,2014,285.5386654,0,1
4,SC,MS,2015,272.8315257,9,1
3,SC,MS,2015,295.1373454,6,1
2,SC,MS,2015,289.3860399,3,1
1,SC,MS,2015,275.922215,0,1
4,SC,NC,1996,206.2241667,9,1
3,SC,NC,1996,196.0498168,6,1
2,SC,NC,1996,151.7630006,3,1
1,SC,NC,1996,165.5227979,0,1
4,SC,NC,1997,196.4795807,9,1
3,SC,NC,1997,202.1908744,6,1
2,SC,NC,1997,191.3451298,3,1
1,SC,NC,1997,192.9151405,0,1
4,SC,NC,1998,176.3633127,9,1
3,SC,NC,1998,181.2281431,6,1
2,SC,NC,1998,209.1811179,3,1
1,SC,NC,1998,200.6853618,0,1
4,SC,NC,1999,180.3741668,9,1
3,SC,NC,1999,181.6640391,6,1
2,SC,NC,1999,184.9837716,3,1
1,SC,NC,1999,201.5697518,0,1
4,SC,NC,2000,162.6569154,9,1
3,SC,NC,2000,153.0291427,6,1
2,SC,NC,2000,194.7943069,3,1
1,SC,NC,2000,153.2740261,0,1
4,SC,NC,2001,227.896,9,1
3,SC,NC,2001,196.9817108,6,1
2,SC,NC,2001,221.8627901,3,1
1,SC,NC,2001,208.0131222,0,1
4,SC,NC,2002,240.4713115,9,1
3,SC,NC,2002,261.4069767,6,1
2,SC,NC,2002,273.3396947,3,1
1,SC,NC,2002,237.1085106,0,1
4,SC,NC,2003,249.4045045,9,1
3,SC,NC,2003,248.7126984,6,1
2,SC,NC,2003,274.1008065,3,1
1,SC,NC,2003,242.7084615,0,1
3,SC,NC,2004,252.9864,6,1
2,SC,NC,2004,264.894,3,1
1,SC,NC,2004,248.98,0,1
4,SC,NC,2005,278.0893805,9,1
3,SC,NC,2005,291.9418367,6,1
2,SC,NC,2005,296.548855,3,1
1,SC,NC,2005,277.828972,0,1
4,SC,NC,2006,198.5530201,9,1
3,SC,NC,2006,160.4326923,6,1
2,SC,NC,2006,339.5214286,3,1
1,SC,NC,2006,293.3368,0,1
4,SC,NC,2007,190.0211868,9,1
3,SC,NC,2007,193.7300739,6,1
2,SC,NC,2007,200.5819588,3,1
1,SC,NC,2007,189.9550898,0,1
4,SC,NC,2008,216.7299623,9,1
3,SC,NC,2008,193.5782181,6,1
2,SC,NC,2008,202.3847597,3,1
1,SC,NC,2008,197.0385244,0,1
3,SC,NC,2009,167.8915289,6,1
2,SC,NC,2009,157.4624,3,1
4,SC,NC,2010,164.1670103,9,1
3,SC,NC,2010,150.2691489,6,1
2,SC,NC,2010,198.8863158,3,1
1,SC,NC,2010,132.6822034,0,1
4,SC,NC,2011,206.1436364,9,1
3,SC,NC,2011,219.3593407,6,1
2,SC,NC,2011,240.6096939,3,1
1,SC,NC,2011,183.0982759,0,1
4,SC,NC,2012,212.3291005,9,1
3,SC,NC,2012,195.5336406,6,1
2,SC,NC,2012,203.5458167,3,1
1,SC,NC,2012,208.7023697,0,1
4,SC,NC,2013,224.2762615,9,1
3,SC,NC,2013,215.3142857,6,1
2,SC,NC,2013,250.7753307,3,1
1,SC,NC,2013,214.830622,0,1
4,SC,NC,2014,264.6959768,9,1
3,SC,NC,2014,253.2778303,6,1
2,SC,NC,2014,260.0087059,3,1
1,SC,NC,2014,245.8147852,0,1
4,SC,NC,2015,281.3986667,9,1
3,SC,NC,2015,281.2119835,6,1
2,SC,NC,2015,243.1649038,3,1
1,SC,NC,2015,253.325641,0,1
4,SC,NE,1997,252.7788783,9,1
3,SC,NE,1997,212.7023753,6,1
2,SC,NE,1997,214.7481901,3,1
4,SC,NE,1998,275.9077547,9,1
3,SC,NE,1998,232.8550069,6,1
2,SC,NE,1998,205.380292,3,1
4,SC,NE,1999,235.5383326,9,1
3,SC,NE,1999,239.7898496,6,1
2,SC,NE,1999,261.29128,3,1
1,SC,NE,1999,315.9262626,0,1
4,SC,NE,2000,230.8044605,9,1
3,SC,NE,2000,263.1916151,6,1
2,SC,NE,2000,271.8452252,3,1
1,SC,NE,2000,222.1319149,0,1
4,SC,NE,2001,219.1630349,9,1
3,SC,NE,2001,253.808397,6,1
2,SC,NE,2001,236.8556741,3,1
1,SC,NE,2001,289.7800632,0,1
4,SC,NE,2002,213.7762141,9,1
3,SC,NE,2002,214.6746737,6,1
2,SC,NE,2002,247.4246142,3,1
1,SC,NE,2002,257.7345444,0,1
4,SC,NE,2003,213.2680742,9,1
3,SC,NE,2003,230.3665664,6,1
2,SC,NE,2003,212.6958446,3,1
1,SC,NE,2003,227.8732466,0,1
4,SC,NE,2004,230.4312673,9,1
3,SC,NE,2004,232.9337316,6,1
2,SC,NE,2004,226.2271809,3,1
1,SC,NE,2004,249.2021978,0,1
4,SC,NE,2005,256.3702817,9,1
3,SC,NE,2005,246.184369,6,1
2,SC,NE,2005,249.2247589,3,1
1,SC,NE,2005,236.7461494,0,1
4,SC,NE,2006,244.2099389,9,1
3,SC,NE,2006,272.7687932,6,1
2,SC,NE,2006,302.6519574,3,1
1,SC,NE,2006,275.6802339,0,1
4,SC,NE,2007,227.5800995,9,1
3,SC,NE,2007,250.0222628,6,1
2,SC,NE,2007,291.0877037,3,1
1,SC,NE,2007,242.1231579,0,1
4,SC,NE,2008,246.8168348,9,1
3,SC,NE,2008,278.4538484,6,1
2,SC,NE,2008,245.1994949,3,1
1,SC,NE,2008,220.8319277,0,1
4,SC,NE,2009,296.2236674,9,1
3,SC,NE,2009,246.2737717,6,1
2,SC,NE,2009,253.1712837,3,1
1,SC,NE,2009,270.6931511,0,1
4,SC,NE,2010,290.5797,9,1
3,SC,NE,2010,302.5319303,6,1
2,SC,NE,2010,323.2129996,3,1
1,SC,NE,2010,309.1656611,0,1
4,SC,NE,2011,241.1805456,9,1
3,SC,NE,2011,247.1452438,6,1
2,SC,NE,2011,278.1778159,3,1
1,SC,NE,2011,233.5560464,0,1
4,SC,NE,2012,251.9344867,9,1
3,SC,NE,2012,250.5419992,6,1
2,SC,NE,2012,286.77256,3,1
1,SC,NE,2012,249.256862,0,1
4,SC,NE,2013,257.826359,9,1
3,SC,NE,2013,247.3258031,6,1
2,SC,NE,2013,268.6219964,3,1
1,SC,NE,2013,261.8368421,0,1
4,SC,NE,2014,246.0319581,9,1
3,SC,NE,2014,271.7633268,6,1
2,SC,NE,2014,291.8008326,3,1
1,SC,NE,2014,276.8292303,0,1
4,SC,NE,2015,253.7096818,9,1
3,SC,NE,2015,261.4809184,6,1
2,SC,NE,2015,273.2293817,3,1
1,SC,NE,2015,251.1306667,0,1
2,SC,NH,2004,103.3827273,3,1
4,SC,NV,1996,221.3325113,9,1
3,SC,NV,1996,214.5856024,6,1
2,SC,NV,1996,227.339109,3,1
1,SC,NV,1996,248.0546576,0,1
4,SC,NV,1997,234.6406091,9,1
3,SC,NV,1997,212.8547434,6,1
2,SC,NV,1997,202.5523083,3,1
1,SC,NV,1997,218.4594202,0,1
4,SC,NV,1998,255.5892856,9,1
3,SC,NV,1998,222.1163757,6,1
2,SC,NV,1998,236.0008663,3,1
1,SC,NV,1998,243.0708347,0,1
4,SC,NV,1999,276.4533392,9,1
3,SC,NV,1999,253.2427546,6,1
2,SC,NV,1999,243.8651914,3,1
1,SC,NV,1999,251.4679578,0,1
4,SC,NV,2000,240.8018979,9,1
3,SC,NV,2000,214.3493147,6,1
2,SC,NV,2000,258.6709527,3,1
1,SC,NV,2000,266.2527412,0,1
4,SC,NV,2001,232.6420752,9,1
3,SC,NV,2001,216.6904969,6,1
2,SC,NV,2001,245.7654446,3,1
1,SC,NV,2001,259.6199459,0,1
4,SC,NV,2002,251.4005319,9,1
3,SC,NV,2002,230.8921548,6,1
2,SC,NV,2002,237.7183101,3,1
1,SC,NV,2002,257.8757422,0,1
4,SC,NV,2003,248.6092195,9,1
3,SC,NV,2003,240.9832757,6,1
2,SC,NV,2003,248.8797124,3,1
1,SC,NV,2003,265.7763006,0,1
4,SC,NV,2004,241.5924825,9,1
3,SC,NV,2004,232.9209802,6,1
2,SC,NV,2004,248.6023566,3,1
1,SC,NV,2004,257.0540038,0,1
4,SC,NV,2005,230.4161167,9,1
3,SC,NV,2005,214.7906452,6,1
2,SC,NV,2005,238.5021155,3,1
1,SC,NV,2005,210.5454319,0,1
4,SC,NV,2006,246.9674222,9,1
3,SC,NV,2006,284.0533581,6,1
2,SC,NV,2006,253.2147001,3,1
1,SC,NV,2006,236.6092648,0,1
4,SC,NV,2007,228.2885401,9,1
3,SC,NV,2007,241.4781048,6,1
2,SC,NV,2007,275.103876,3,1
1,SC,NV,2007,275.0472395,0,1
4,SC,NV,2008,270.5867389,9,1
3,SC,NV,2008,272.4651597,6,1
2,SC,NV,2008,274.4709488,3,1
1,SC,NV,2008,275.7553499,0,1
4,SC,NV,2009,236.2118842,9,1
3,SC,NV,2009,216.7179681,6,1
2,SC,NV,2009,237.9829036,3,1
1,SC,NV,2009,247.0035035,0,1
4,SC,NV,2010,250.6275575,9,1
3,SC,NV,2010,259.2172466,6,1
2,SC,NV,2010,269.3766893,3,1
1,SC,NV,2010,247.1781601,0,1
4,SC,NV,2011,287.1770389,9,1
3,SC,NV,2011,279.4590127,6,1
2,SC,NV,2011,268.8780107,3,1
1,SC,NV,2011,286.0900143,0,1
4,SC,NV,2012,285.7124777,9,1
3,SC,NV,2012,286.1249274,6,1
2,SC,NV,2012,297.8067278,3,1
1,SC,NV,2012,283.7111705,0,1
4,SC,NV,2013,265.4052758,9,1
3,SC,NV,2013,314.610393,6,1
2,SC,NV,2013,295.6163086,3,1
1,SC,NV,2013,285.2908613,0,1
4,SC,NV,2014,299.1125241,9,1
3,SC,NV,2014,322.6238835,6,1
2,SC,NV,2014,325.8272203,3,1
1,SC,NV,2014,285.2283156,0,1
4,SC,NV,2015,317.2955512,9,1
3,SC,NV,2015,300.7454593,6,1
2,SC,NV,2015,305.7624216,3,1
1,SC,NV,2015,317.5293052,0,1
4,SC,NY,1996,180.0742061,9,1
3,SC,NY,1996,168.7601998,6,1
2,SC,NY,1996,177.2944163,3,1
1,SC,NY,1996,196.5015261,0,1
4,SC,NY,1997,187.6146539,9,1
3,SC,NY,1997,188.7758291,6,1
2,SC,NY,1997,181.5641083,3,1
1,SC,NY,1997,186.5175283,0,1
4,SC,NY,1998,183.7088944,9,1
3,SC,NY,1998,167.9951677,6,1
2,SC,NY,1998,198.439676,3,1
1,SC,NY,1998,200.4724449,0,1
4,SC,NY,1999,183.6603341,9,1
3,SC,NY,1999,188.4391337,6,1
2,SC,NY,1999,201.5217425,3,1
1,SC,NY,1999,201.7577155,0,1
4,SC,NY,2000,193.5810408,9,1
3,SC,NY,2000,207.5855716,6,1
2,SC,NY,2000,200.5107603,3,1
1,SC,NY,2000,209.6191243,0,1
4,SC,NY,2001,172.3387987,9,1
3,SC,NY,2001,178.4366179,6,1
2,SC,NY,2001,191.3411985,3,1
1,SC,NY,2001,200.3699546,0,1
4,SC,NY,2002,164.2287759,9,1
3,SC,NY,2002,166.8586182,6,1
2,SC,NY,2002,190.2411051,3,1
1,SC,NY,2002,193.5516308,0,1
4,SC,NY,2003,169.4090136,9,1
3,SC,NY,2003,180.139078,6,1
2,SC,NY,2003,183.9845159,3,1
1,SC,NY,2003,179.3315976,0,1
4,SC,NY,2004,143.2633919,9,1
3,SC,NY,2004,147.0522409,6,1
2,SC,NY,2004,183.2149615,3,1
1,SC,NY,2004,194.5899298,0,1
4,SC,NY,2005,168.9603756,9,1
3,SC,NY,2005,157.4639474,6,1
2,SC,NY,2005,159.9450862,3,1
1,SC,NY,2005,148.3880175,0,1
4,SC,NY,2006,203.7451587,9,1
3,SC,NY,2006,207.7532135,6,1
2,SC,NY,2006,212.4680284,3,1
1,SC,NY,2006,196.2565735,0,1
4,SC,NY,2007,197.854327,9,1
3,SC,NY,2007,194.6963986,6,1
2,SC,NY,2007,203.7277825,3,1
1,SC,NY,2007,206.3058213,0,1
4,SC,NY,2008,200.2050618,9,1
3,SC,NY,2008,214.2184231,6,1
2,SC,NY,2008,216.4507881,3,1
1,SC,NY,2008,209.0661301,0,1
4,SC,NY,2009,197.3237106,9,1
3,SC,NY,2009,177.4196203,6,1
2,SC,NY,2009,187.0265047,3,1
1,SC,NY,2009,182.7547214,0,1
4,SC,NY,2010,207.3714321,9,1
3,SC,NY,2010,216.3237059,6,1
2,SC,NY,2010,227.8788139,3,1
1,SC,NY,2010,212.5004473,0,1
4,SC,NY,2011,199.1790632,9,1
3,SC,NY,2011,197.266251,6,1
2,SC,NY,2011,193.9135702,3,1
1,SC,NY,2011,220.1773367,0,1
4,SC,NY,2012,190.7854666,9,1
3,SC,NY,2012,193.8441921,6,1
2,SC,NY,2012,210.3945035,3,1
1,SC,NY,2012,214.5164079,0,1
4,SC,NY,2013,203.3111851,9,1
3,SC,NY,2013,192.9030229,6,1
2,SC,NY,2013,192.7970823,3,1
1,SC,NY,2013,192.0883732,0,1
