Quarter,State-from,State-to,Year,Passengers,Month,Day
2,NJ,SC,2005,249.5604396,3,1
1,NJ,SC,2005,182.1111111,0,1
4,NJ,SC,2006,244.2391304,9,1
3,NJ,SC,2006,338.8043478,6,1
2,NJ,SC,2006,253.6263736,3,1
1,NJ,SC,2006,165.4444444,0,1
4,NJ,SC,2007,241.0869565,9,1
3,NJ,SC,2007,360.6521739,6,1
2,NJ,SC,2007,386.9230769,3,1
1,NJ,SC,2007,238,0,1
4,NJ,SC,2008,229.7826087,9,1
3,NJ,SC,2008,370.2173913,6,1
2,NJ,SC,2008,371.978022,3,1
1,NJ,SC,2008,227.6923077,0,1
4,NJ,SC,2009,182.6086957,9,1
3,NJ,SC,2009,238.3695652,6,1
2,NJ,SC,2009,231.0989011,3,1
1,NJ,SC,2009,161,0,1
4,NJ,SC,2010,157.3913043,9,1
3,NJ,SC,2010,236.7391304,6,1
2,NJ,SC,2010,260.989011,3,1
1,NJ,SC,2010,182,0,1
4,NJ,SC,2011,200.5434783,9,1
3,NJ,SC,2011,337.6086957,6,1
2,NJ,SC,2011,310.7692308,3,1
1,NJ,SC,2011,166.3333333,0,1
4,NJ,SC,2012,124.4565217,9,1
3,NJ,SC,2012,255.7608696,6,1
2,NJ,SC,2012,294.8351648,3,1
1,NJ,SC,2012,137.032967,0,1
4,NJ,SC,2013,105.326087,9,1
3,NJ,SC,2013,134.5652174,6,1
2,NJ,SC,2013,128.4615385,3,1
1,NJ,SC,2013,99,0,1
4,NJ,SC,2014,104.2391304,9,1
3,NJ,SC,2014,144.3478261,6,1
2,NJ,SC,2014,134.1758242,3,1
1,NJ,SC,2014,74.77777778,0,1
4,NJ,SC,2015,119.4565217,9,1
3,NJ,SC,2015,188.8043478,6,1
2,NJ,SC,2015,155.9340659,3,1
1,NJ,SC,2015,70.55555556,0,1
3,NJ,TX,2012,17.93478261,6,1
2,NJ,TX,2012,10.87912088,3,1
4,NJ,TX,2014,19.34782609,9,1
3,NJ,TX,2014,21.52173913,6,1
2,NJ,TX,2014,15.71428571,3,1
4,NM,AL,1996,44.89130434,9,1
3,NM,AL,1996,53.58695652,6,1
2,NM,AL,1996,40.98901099,3,1
1,NM,AL,1996,23.51648352,0,1
4,NM,AL,1997,55,9,1
3,NM,AL,1997,52.17391304,6,1
2,NM,AL,1997,39.34065934,3,1
1,NM,AL,1997,32.11111111,0,1
4,NM,AL,1998,31.19565217,9,1
3,NM,AL,1998,49.7826087,6,1
2,NM,AL,1998,51.42857143,3,1
1,NM,AL,1998,42.33333333,0,1
4,NM,AL,1999,60.2173913,9,1
3,NM,AL,1999,49.23913043,6,1
2,NM,AL,1999,53.18681319,3,1
1,NM,AL,1999,41.66666666,0,1
4,NM,AL,2000,56.63043479,9,1
3,NM,AL,2000,52.17391304,6,1
2,NM,AL,2000,71.31868132,3,1
1,NM,AL,2000,46.92307693,0,1
4,NM,AL,2001,50.97826087,9,1
3,NM,AL,2001,57.93478261,6,1
2,NM,AL,2001,69.78021978,3,1
1,NM,AL,2001,45.33333334,0,1
4,NM,AL,2002,43.80434782,9,1
3,NM,AL,2002,47.28260869,6,1
2,NM,AL,2002,52.41758242,3,1
1,NM,AL,2002,47.66666666,0,1
4,NM,AL,2003,44.89130435,9,1
3,NM,AL,2003,52.06521739,6,1
2,NM,AL,2003,47.58241758,3,1
1,NM,AL,2003,35.11111111,0,1
4,NM,AL,2004,47.2826087,9,1
3,NM,AL,2004,57.93478261,6,1
2,NM,AL,2004,62.1978022,3,1
1,NM,AL,2004,39.89010989,0,1
4,NM,AL,2005,74.67391304,9,1
3,NM,AL,2005,67.93478261,6,1
2,NM,AL,2005,67.36263737,3,1
1,NM,AL,2005,44.55555556,0,1
4,NM,AL,2006,65.32608695,9,1
3,NM,AL,2006,66.30434783,6,1
2,NM,AL,2006,62.74725275,3,1
1,NM,AL,2006,51.77777778,0,1
4,NM,AL,2007,61.19565218,9,1
3,NM,AL,2007,55,6,1
2,NM,AL,2007,65.93406594,3,1
1,NM,AL,2007,48.66666666,0,1
4,NM,AL,2008,57.5,9,1
3,NM,AL,2008,58.69565217,6,1
2,NM,AL,2008,82.41758242,3,1
1,NM,AL,2008,57.91208791,0,1
4,NM,AL,2009,55.10869565,9,1
3,NM,AL,2009,67.5,6,1
2,NM,AL,2009,71.75824176,3,1
1,NM,AL,2009,59,0,1
4,NM,AL,2010,53.80434782,9,1
3,NM,AL,2010,62.7173913,6,1
2,NM,AL,2010,60.43956044,3,1
1,NM,AL,2010,41.77777778,0,1
4,NM,AL,2011,42.93478261,9,1
3,NM,AL,2011,42.2826087,6,1
2,NM,AL,2011,46.81318681,3,1
1,NM,AL,2011,40.44444445,0,1
4,NM,AL,2012,40,9,1
3,NM,AL,2012,33.04347826,6,1
2,NM,AL,2012,43.84615385,3,1
1,NM,AL,2012,32.41758242,0,1
4,NM,AL,2013,35.32608695,9,1
3,NM,AL,2013,39.23913043,6,1
2,NM,AL,2013,42.30769231,3,1
1,NM,AL,2013,32.11111111,0,1
4,NM,AL,2014,34.45652174,9,1
3,NM,AL,2014,41.30434783,6,1
2,NM,AL,2014,38.24175824,3,1
1,NM,AL,2014,26.88888889,0,1
4,NM,AL,2015,41.08695652,9,1
3,NM,AL,2015,42.06521739,6,1
2,NM,AL,2015,49.01098901,3,1
1,NM,AL,2015,29.33333334,0,1
4,NM,AR,1996,58.80434783,9,1
3,NM,AR,1996,65.76086957,6,1
2,NM,AR,1996,49.45054945,3,1
1,NM,AR,1996,45.27472527,0,1
4,NM,AR,1997,49.13043478,9,1
3,NM,AR,1997,48.47826087,6,1
2,NM,AR,1997,51.64835165,3,1
1,NM,AR,1997,48.22222222,0,1
4,NM,AR,1998,44.23913043,9,1
3,NM,AR,1998,48.91304348,6,1
2,NM,AR,1998,52.30769231,3,1
1,NM,AR,1998,41.22222222,0,1
4,NM,AR,1999,40.86956522,9,1
3,NM,AR,1999,46.84782609,6,1
2,NM,AR,1999,49.34065934,3,1
1,NM,AR,1999,45.77777778,0,1
4,NM,AR,2000,42.5,9,1
3,NM,AR,2000,41.63043478,6,1
2,NM,AR,2000,42.63736264,3,1
1,NM,AR,2000,33.2967033,0,1
4,NM,AR,2001,33.58695652,9,1
3,NM,AR,2001,44.89130435,6,1
2,NM,AR,2001,40.76923077,3,1
1,NM,AR,2001,33.22222222,0,1
4,NM,AR,2002,34.23913043,9,1
3,NM,AR,2002,39.13043478,6,1
2,NM,AR,2002,35.49450549,3,1
1,NM,AR,2002,31.11111111,0,1
4,NM,AR,2003,30.76086957,9,1
3,NM,AR,2003,37.39130435,6,1
2,NM,AR,2003,30.32967033,3,1
1,NM,AR,2003,28.11111111,0,1
4,NM,AR,2004,36.30434783,9,1
3,NM,AR,2004,37.60869565,6,1
2,NM,AR,2004,34.94505495,3,1
1,NM,AR,2004,27.58241758,0,1
4,NM,AR,2005,53.04347826,9,1
3,NM,AR,2005,43.91304348,6,1
2,NM,AR,2005,49.78021978,3,1
1,NM,AR,2005,28.77777778,0,1
4,NM,AR,2006,46.95652173,9,1
3,NM,AR,2006,62.5,6,1
2,NM,AR,2006,52.52747253,3,1
1,NM,AR,2006,43.55555556,0,1
4,NM,AR,2007,46.63043478,9,1
3,NM,AR,2007,47.39130435,6,1
2,NM,AR,2007,53.62637363,3,1
1,NM,AR,2007,35.11111111,0,1
4,NM,AR,2008,39.13043478,9,1
3,NM,AR,2008,33.69565217,6,1
2,NM,AR,2008,42.41758242,3,1
1,NM,AR,2008,37.91208791,0,1
4,NM,AR,2009,40,9,1
3,NM,AR,2009,36.41304348,6,1
2,NM,AR,2009,40.43956044,3,1
1,NM,AR,2009,33.55555556,0,1
4,NM,AR,2010,33.80434783,9,1
3,NM,AR,2010,37.17391304,6,1
2,NM,AR,2010,35.93406593,3,1
1,NM,AR,2010,22.11111111,0,1
4,NM,AR,2011,31.84782609,9,1
3,NM,AR,2011,26.95652174,6,1
2,NM,AR,2011,35.16483516,3,1
1,NM,AR,2011,28,0,1
4,NM,AR,2012,39.02173913,9,1
3,NM,AR,2012,29.45652174,6,1
2,NM,AR,2012,30,3,1
1,NM,AR,2012,27.47252747,0,1
4,NM,AR,2013,22.7173913,9,1
3,NM,AR,2013,33.04347826,6,1
2,NM,AR,2013,33.40659341,3,1
1,NM,AR,2013,24.11111111,0,1
4,NM,AR,2014,23.04347826,9,1
3,NM,AR,2014,23.80434783,6,1
2,NM,AR,2014,27.69230769,3,1
1,NM,AR,2014,20.33333333,0,1
4,NM,AR,2015,28.80434783,9,1
3,NM,AR,2015,17.93478261,6,1
2,NM,AR,2015,18.02197802,3,1
1,NM,AR,2015,14.55555556,0,1
4,NM,AZ,1996,783.3695652,9,1
3,NM,AZ,1996,710.5434783,6,1
2,NM,AZ,1996,784.8351648,3,1
1,NM,AZ,1996,602.6373627,0,1
4,NM,AZ,1997,1470.869565,9,1
3,NM,AZ,1997,1400.326087,6,1
2,NM,AZ,1997,830.2197802,3,1
1,NM,AZ,1997,805.4444444,0,1
4,NM,AZ,1998,905.2173913,9,1
3,NM,AZ,1998,813.0434782,6,1
2,NM,AZ,1998,752.8571429,3,1
1,NM,AZ,1998,1402.333333,0,1
4,NM,AZ,1999,862.1739131,9,1
3,NM,AZ,1999,820.2173913,6,1
2,NM,AZ,1999,868.1318681,3,1
1,NM,AZ,1999,828.6666667,0,1
4,NM,AZ,2000,925.2173913,9,1
3,NM,AZ,2000,828.5869566,6,1
2,NM,AZ,2000,864.8351649,3,1
1,NM,AZ,2000,862.9670329,0,1
4,NM,AZ,2001,793.8043479,9,1
3,NM,AZ,2001,938.4782608,6,1
2,NM,AZ,2001,1238.571429,3,1
1,NM,AZ,2001,1250.111111,0,1
4,NM,AZ,2002,1225.760869,9,1
3,NM,AZ,2002,1034.782609,6,1
2,NM,AZ,2002,1122.087912,3,1
1,NM,AZ,2002,957.3333333,0,1
4,NM,AZ,2003,1022.826087,9,1
3,NM,AZ,2003,944.7826087,6,1
2,NM,AZ,2003,1020.879121,3,1
1,NM,AZ,2003,959.3333333,0,1
4,NM,AZ,2004,1051.521739,9,1
3,NM,AZ,2004,967.0652174,6,1
2,NM,AZ,2004,1018.021978,3,1
1,NM,AZ,2004,1045.164835,0,1
4,NM,AZ,2005,1408.152173,9,1
3,NM,AZ,2005,1267.282609,6,1
2,NM,AZ,2005,1236.813186,3,1
1,NM,AZ,2005,1028.777778,0,1
4,NM,AZ,2006,1462.282609,9,1
3,NM,AZ,2006,1320.760869,6,1
2,NM,AZ,2006,1466.263737,3,1
1,NM,AZ,2006,1351.333333,0,1
4,NM,AZ,2007,1393.586957,9,1
3,NM,AZ,2007,1358.369566,6,1
2,NM,AZ,2007,1435.934066,3,1
1,NM,AZ,2007,1421.555555,0,1
4,NM,AZ,2008,1171.413044,9,1
3,NM,AZ,2008,1162.608696,6,1
2,NM,AZ,2008,1343.076924,3,1
1,NM,AZ,2008,1391.868132,0,1
4,NM,AZ,2009,1094.23913,9,1
3,NM,AZ,2009,1063.369565,6,1
2,NM,AZ,2009,1080.43956,3,1
1,NM,AZ,2009,1096.222222,0,1
4,NM,AZ,2010,1094.021739,9,1
3,NM,AZ,2010,970.2173913,6,1
2,NM,AZ,2010,1095.934066,3,1
1,NM,AZ,2010,1058.333333,0,1
4,NM,AZ,2011,981.3043479,9,1
3,NM,AZ,2011,911.6304348,6,1
2,NM,AZ,2011,1008.681319,3,1
1,NM,AZ,2011,1063.111111,0,1
4,NM,AZ,2012,935.2173913,9,1
3,NM,AZ,2012,875.8695652,6,1
2,NM,AZ,2012,946.5934066,3,1
1,NM,AZ,2012,949.1208791,0,1
4,NM,AZ,2013,802.826087,9,1
3,NM,AZ,2013,707.2826087,6,1
2,NM,AZ,2013,835.4945055,3,1
1,NM,AZ,2013,920.8888889,0,1
4,NM,AZ,2014,743.2608696,9,1
3,NM,AZ,2014,702.2826087,6,1
2,NM,AZ,2014,892.8571428,3,1
1,NM,AZ,2014,817,0,1
4,NM,AZ,2015,690.8695652,9,1
3,NM,AZ,2015,636.3043478,6,1
2,NM,AZ,2015,741.4285714,3,1
1,NM,AZ,2015,714.8888889,0,1
4,NM,CA,1996,3155.869566,9,1
3,NM,CA,1996,3488.043478,6,1
2,NM,CA,1996,3164.285714,3,1
1,NM,CA,1996,2334.725275,0,1
4,NM,CA,1997,2726.195652,9,1
3,NM,CA,1997,2962.065218,6,1
2,NM,CA,1997,2774.945055,3,1
1,NM,CA,1997,2438.888889,0,1
4,NM,CA,1998,2588.804348,9,1
3,NM,CA,1998,2825.108696,6,1
2,NM,CA,1998,2753.626373,3,1
1,NM,CA,1998,2108,0,1
4,NM,CA,1999,2560.869565,9,1
3,NM,CA,1999,2695,6,1
2,NM,CA,1999,2610.879121,3,1
1,NM,CA,1999,2156.777778,0,1
4,NM,CA,2000,2509.673913,9,1
3,NM,CA,2000,2599.23913,6,1
2,NM,CA,2000,2663.076923,3,1
1,NM,CA,2000,2059.230769,0,1
4,NM,CA,2001,2237.173913,9,1
3,NM,CA,2001,2438.913043,6,1
2,NM,CA,2001,2577.032967,3,1
1,NM,CA,2001,2008.333333,0,1
4,NM,CA,2002,2231.086956,9,1
3,NM,CA,2002,2313.695653,6,1
2,NM,CA,2002,2156.043956,3,1
1,NM,CA,2002,1811.555556,0,1
4,NM,CA,2003,2232.717391,9,1
3,NM,CA,2003,2275.652174,6,1
2,NM,CA,2003,2231.318681,3,1
1,NM,CA,2003,1822.555556,0,1
4,NM,CA,2004,2267.717391,9,1
3,NM,CA,2004,2387.282609,6,1
2,NM,CA,2004,2296.703297,3,1
1,NM,CA,2004,1809.340659,0,1
4,NM,CA,2005,2445.97826,9,1
3,NM,CA,2005,2549.130434,6,1
2,NM,CA,2005,2367.362638,3,1
1,NM,CA,2005,1778.222222,0,1
4,NM,CA,2006,2446.195653,9,1
3,NM,CA,2006,2530,6,1
2,NM,CA,2006,2499.120879,3,1
1,NM,CA,2006,2050.666667,0,1
4,NM,CA,2007,2243.695653,9,1
3,NM,CA,2007,2352.5,6,1
2,NM,CA,2007,2481.978022,3,1
1,NM,CA,2007,2037.555556,0,1
4,NM,CA,2008,2114.347826,9,1
3,NM,CA,2008,2235.760869,6,1
2,NM,CA,2008,2232.307692,3,1
1,NM,CA,2008,1853.846154,0,1
4,NM,CA,2009,2171.630435,9,1
3,NM,CA,2009,2365.978261,6,1
2,NM,CA,2009,2234.725275,3,1
1,NM,CA,2009,1698.666667,0,1
4,NM,CA,2010,2152.608696,9,1
3,NM,CA,2010,2175.217391,6,1
2,NM,CA,2010,2134.285714,3,1
1,NM,CA,2010,1688.111111,0,1
4,NM,CA,2011,2186.195652,9,1
3,NM,CA,2011,2192.5,6,1
2,NM,CA,2011,2163.186813,3,1
1,NM,CA,2011,1654.222222,0,1
4,NM,CA,2012,2022.608696,9,1
3,NM,CA,2012,2097.391304,6,1
2,NM,CA,2012,2070.43956,3,1
1,NM,CA,2012,1643.956044,0,1
4,NM,CA,2013,1915.978261,9,1
3,NM,CA,2013,1976.73913,6,1
2,NM,CA,2013,2076.373626,3,1
1,NM,CA,2013,1550.555556,0,1
4,NM,CA,2014,1974.565217,9,1
3,NM,CA,2014,1912.5,6,1
2,NM,CA,2014,1962.307692,3,1
1,NM,CA,2014,1466.777778,0,1
4,NM,CA,2015,2128.695652,9,1
3,NM,CA,2015,2005.652174,6,1
2,NM,CA,2015,2026.373626,3,1
1,NM,CA,2015,1483.444444,0,1
4,NM,CO,1996,529.2391304,9,1
3,NM,CO,1996,469.3478261,6,1
2,NM,CO,1996,463.6263736,3,1
1,NM,CO,1996,424.2857143,0,1
4,NM,CO,1997,426.9565217,9,1
3,NM,CO,1997,435,6,1
2,NM,CO,1997,469.3406593,3,1
1,NM,CO,1997,475.5555555,0,1
4,NM,CO,1998,368.5869565,9,1
3,NM,CO,1998,392.7173913,6,1
2,NM,CO,1998,425.2747252,3,1
1,NM,CO,1998,421.1111111,0,1
4,NM,CO,1999,363.1521739,9,1
3,NM,CO,1999,353.4782609,6,1
2,NM,CO,1999,358.3516484,3,1
1,NM,CO,1999,362.1111111,0,1
4,NM,CO,2000,331.9565217,9,1
3,NM,CO,2000,311.0869566,6,1
2,NM,CO,2000,367.3626374,3,1
1,NM,CO,2000,354.3956044,0,1
4,NM,CO,2001,240,9,1
3,NM,CO,2001,259.5652173,6,1
2,NM,CO,2001,316.2637363,3,1
1,NM,CO,2001,321.8888889,0,1
4,NM,CO,2002,315.9782609,9,1
3,NM,CO,2002,282.9347826,6,1
2,NM,CO,2002,305.2747253,3,1
1,NM,CO,2002,248.5555556,0,1
4,NM,CO,2003,285.7608696,9,1
3,NM,CO,2003,266.5217391,6,1
2,NM,CO,2003,272.0879121,3,1
1,NM,CO,2003,301.4444445,0,1
4,NM,CO,2004,370.5434783,9,1
3,NM,CO,2004,388.4782609,6,1
2,NM,CO,2004,386.3736264,3,1
1,NM,CO,2004,341.0989011,0,1
4,NM,CO,2005,405.4347826,9,1
3,NM,CO,2005,337.5,6,1
2,NM,CO,2005,340.4395605,3,1
1,NM,CO,2005,349.5555555,0,1
4,NM,CO,2006,462.0652174,9,1
3,NM,CO,2006,419.7826087,6,1
2,NM,CO,2006,454.6153846,3,1
1,NM,CO,2006,443.8888889,0,1
4,NM,CO,2007,617.3913043,9,1
3,NM,CO,2007,382.0652174,6,1
2,NM,CO,2007,451.3186813,3,1
1,NM,CO,2007,444.6666666,0,1
4,NM,CO,2008,665.3260869,9,1
3,NM,CO,2008,662.173913,6,1
2,NM,CO,2008,734.945055,3,1
1,NM,CO,2008,667.4725275,0,1
4,NM,CO,2009,682.0652174,9,1
3,NM,CO,2009,612.2826087,6,1
2,NM,CO,2009,544.9450549,3,1
1,NM,CO,2009,526.5555556,0,1
4,NM,CO,2010,644.0217392,9,1
3,NM,CO,2010,475.4347826,6,1
2,NM,CO,2010,665.6043956,3,1
1,NM,CO,2010,611.1111111,0,1
4,NM,CO,2011,617.5,9,1
3,NM,CO,2011,649.4565218,6,1
2,NM,CO,2011,640.7692308,3,1
1,NM,CO,2011,535.1111111,0,1
4,NM,CO,2012,556.9565217,9,1
3,NM,CO,2012,586.8478261,6,1
2,NM,CO,2012,557.3626374,3,1
1,NM,CO,2012,521.3186813,0,1
4,NM,CO,2013,538.2608696,9,1
3,NM,CO,2013,525.9782609,6,1
2,NM,CO,2013,562.4175824,3,1
1,NM,CO,2013,393.4444444,0,1
4,NM,CO,2014,447.2826087,9,1
3,NM,CO,2014,437.2826087,6,1
2,NM,CO,2014,440.4395604,3,1
1,NM,CO,2014,445.8888889,0,1
4,NM,CO,2015,434.0217391,9,1
3,NM,CO,2015,441.5217391,6,1
2,NM,CO,2015,436.7032967,3,1
1,NM,CO,2015,410.6666667,0,1
4,NM,CT,1996,47.2826087,9,1
3,NM,CT,1996,55.32608696,6,1
2,NM,CT,1996,49.78021978,3,1
1,NM,CT,1996,35.71428571,0,1
4,NM,CT,1997,40.65217391,9,1
3,NM,CT,1997,53.58695652,6,1
2,NM,CT,1997,46.92307692,3,1
1,NM,CT,1997,33.33333333,0,1
4,NM,CT,1998,46.30434783,9,1
3,NM,CT,1998,58.69565217,6,1
2,NM,CT,1998,56.59340659,3,1
1,NM,CT,1998,28,0,1
4,NM,CT,1999,80.76086957,9,1
3,NM,CT,1999,58.36956522,6,1
2,NM,CT,1999,56.15384615,3,1
1,NM,CT,1999,35.55555556,0,1
4,NM,CT,2000,106.3043478,9,1
3,NM,CT,2000,106.7391304,6,1
2,NM,CT,2000,117.4725275,3,1
1,NM,CT,2000,73.73626374,0,1
4,NM,CT,2001,109.0217391,9,1
3,NM,CT,2001,116.9565217,6,1
2,NM,CT,2001,114.5054945,3,1
1,NM,CT,2001,75.66666667,0,1
4,NM,CT,2002,86.41304348,9,1
3,NM,CT,2002,98.36956522,6,1
2,NM,CT,2002,100.8791209,3,1
1,NM,CT,2002,64,0,1
4,NM,CT,2003,89.89130435,9,1
3,NM,CT,2003,87.06521739,6,1
2,NM,CT,2003,92.63736264,3,1
1,NM,CT,2003,62.88888889,0,1
4,NM,CT,2004,92.5,9,1
3,NM,CT,2004,105.8695652,6,1
2,NM,CT,2004,100.7692308,3,1
1,NM,CT,2004,68.24175824,0,1
4,NM,CT,2005,88.69565217,9,1
3,NM,CT,2005,101.0869565,6,1
2,NM,CT,2005,84.06593407,3,1
1,NM,CT,2005,54.44444444,0,1
4,NM,CT,2006,91.41304348,9,1
3,NM,CT,2006,96.95652174,6,1
2,NM,CT,2006,90.54945055,3,1
1,NM,CT,2006,59.55555556,0,1
4,NM,CT,2007,91.30434783,9,1
3,NM,CT,2007,89.7826087,6,1
2,NM,CT,2007,93.51648352,3,1
1,NM,CT,2007,62.88888889,0,1
4,NM,CT,2008,82.17391304,9,1
3,NM,CT,2008,101.0869565,6,1
2,NM,CT,2008,105.3846154,3,1
1,NM,CT,2008,60.54945055,0,1
4,NM,CT,2009,65.65217391,9,1
3,NM,CT,2009,85.2173913,6,1
2,NM,CT,2009,89.56043956,3,1
1,NM,CT,2009,51,0,1
4,NM,CT,2010,58.58695652,9,1
3,NM,CT,2010,76.08695652,6,1
2,NM,CT,2010,62.30769231,3,1
1,NM,CT,2010,45.66666667,0,1
4,NM,CT,2011,54.02173913,9,1
3,NM,CT,2011,67.17391304,6,1
2,NM,CT,2011,61.42857143,3,1
1,NM,CT,2011,43.66666667,0,1
4,NM,CT,2012,60.65217391,9,1
3,NM,CT,2012,64.56521739,6,1
2,NM,CT,2012,58.79120879,3,1
1,NM,CT,2012,34.72527473,0,1
4,NM,CT,2013,48.58695652,9,1
3,NM,CT,2013,40.97826087,6,1
2,NM,CT,2013,49.56043956,3,1
1,NM,CT,2013,28,0,1
4,NM,CT,2014,49.13043478,9,1
3,NM,CT,2014,59.45652174,6,1
2,NM,CT,2014,51.53846154,3,1
1,NM,CT,2014,32.22222222,0,1
4,NM,CT,2015,50.2173913,9,1
3,NM,CT,2015,61.52173913,6,1
2,NM,CT,2015,60.87912088,3,1
1,NM,CT,2015,30.55555556,0,1
4,NM,DC,1996,512.2826087,9,1
3,NM,DC,1996,503.8043478,6,1
2,NM,DC,1996,553.8461538,3,1
1,NM,DC,1996,396.1538462,0,1
4,NM,DC,1997,609.1304348,9,1
3,NM,DC,1997,666.3043478,6,1
2,NM,DC,1997,663.6263736,3,1
1,NM,DC,1997,493.1111111,0,1
4,NM,DC,1998,587.9347826,9,1
3,NM,DC,1998,702.5,6,1
2,NM,DC,1998,737.6923077,3,1
1,NM,DC,1998,532.4444444,0,1
4,NM,DC,1999,602.3913043,9,1
3,NM,DC,1999,695.6521739,6,1
2,NM,DC,1999,751.7582418,3,1
1,NM,DC,1999,572.7777778,0,1
4,NM,DC,2000,667.7173913,9,1
3,NM,DC,2000,703.9130435,6,1
2,NM,DC,2000,769.1208791,3,1
1,NM,DC,2000,518.2417582,0,1
4,NM,DC,2001,614.1304348,9,1
3,NM,DC,2001,730.9782608,6,1
2,NM,DC,2001,803.1868132,3,1
1,NM,DC,2001,577.5555556,0,1
4,NM,DC,2002,613.3695652,9,1
3,NM,DC,2002,653.5869565,6,1
2,NM,DC,2002,671.8681319,3,1
1,NM,DC,2002,559.7777778,0,1
4,NM,DC,2003,639.0217391,9,1
3,NM,DC,2003,684.673913,6,1
2,NM,DC,2003,689.5604396,3,1
1,NM,DC,2003,511.3333333,0,1
4,NM,DC,2004,675.6521739,9,1
3,NM,DC,2004,751.8478261,6,1
2,NM,DC,2004,770.6593407,3,1
1,NM,DC,2004,568.2417582,0,1
4,NM,DC,2005,672.3913043,9,1
3,NM,DC,2005,779.7826087,6,1
2,NM,DC,2005,800.7692308,3,1
1,NM,DC,2005,595.8888889,0,1
4,NM,DC,2006,672.3913043,9,1
3,NM,DC,2006,711.3043478,6,1
2,NM,DC,2006,809.2307692,3,1
1,NM,DC,2006,609.7777778,0,1
4,NM,DC,2007,641.7391304,9,1
3,NM,DC,2007,651.3043478,6,1
2,NM,DC,2007,747.8021978,3,1
1,NM,DC,2007,581.3333333,0,1
4,NM,DC,2008,621.4130435,9,1
3,NM,DC,2008,719.3478261,6,1
2,NM,DC,2008,757.4725275,3,1
1,NM,DC,2008,566.8131868,0,1
4,NM,DC,2009,610.6521739,9,1
3,NM,DC,2009,728.4782609,6,1
2,NM,DC,2009,702.8571429,3,1
1,NM,DC,2009,589.6666667,0,1
4,NM,DC,2010,653.4782609,9,1
3,NM,DC,2010,682.5,6,1
2,NM,DC,2010,702.3076923,3,1
1,NM,DC,2010,501.2222222,0,1
4,NM,DC,2011,600.7608696,9,1
3,NM,DC,2011,671.1956522,6,1
2,NM,DC,2011,702.967033,3,1
1,NM,DC,2011,478.1111111,0,1
4,NM,DC,2012,547.5,9,1
3,NM,DC,2012,612.6086957,6,1
2,NM,DC,2012,654.0659341,3,1
1,NM,DC,2012,450.1098901,0,1
4,NM,DC,2013,540.4347826,9,1
3,NM,DC,2013,609.1304347,6,1
2,NM,DC,2013,655.6043956,3,1
1,NM,DC,2013,444.6666667,0,1
4,NM,DC,2014,530.2173913,9,1
3,NM,DC,2014,635.8695652,6,1
2,NM,DC,2014,645.2747253,3,1
1,NM,DC,2014,408.4444444,0,1
4,NM,DC,2015,551.0869566,9,1
3,NM,DC,2015,618.5869565,6,1
2,NM,DC,2015,661.4285715,3,1
1,NM,DC,2015,446.4444445,0,1
4,NM,FL,1996,362.5,9,1
3,NM,FL,1996,306.4130435,6,1
2,NM,FL,1996,351.7582418,3,1
1,NM,FL,1996,332.8571428,0,1
4,NM,FL,1997,519.7826087,9,1
3,NM,FL,1997,399.347826,6,1
2,NM,FL,1997,444.945055,3,1
1,NM,FL,1997,379.7777778,0,1
4,NM,FL,1998,513.5869565,9,1
3,NM,FL,1998,490.1086956,6,1
2,NM,FL,1998,581.9780219,3,1
1,NM,FL,1998,509.6666667,0,1
4,NM,FL,1999,536.9565218,9,1
3,NM,FL,1999,470.2173913,6,1
2,NM,FL,1999,589.1208791,3,1
1,NM,FL,1999,521.8888889,0,1
4,NM,FL,2000,561.3043479,9,1
3,NM,FL,2000,453.6956521,6,1
2,NM,FL,2000,636.7032968,3,1
1,NM,FL,2000,529.8901098,0,1
4,NM,FL,2001,650.6521739,9,1
3,NM,FL,2001,574.0217391,6,1
2,NM,FL,2001,682.7472527,3,1
1,NM,FL,2001,535.1111112,0,1
4,NM,FL,2002,557.8260869,9,1
3,NM,FL,2002,519.6739131,6,1
2,NM,FL,2002,599.3406593,3,1
1,NM,FL,2002,545.2222223,0,1
4,NM,FL,2003,625.6521739,9,1
3,NM,FL,2003,526.3043479,6,1
2,NM,FL,2003,600.879121,3,1
1,NM,FL,2003,530,0,1
4,NM,FL,2004,656.847826,9,1
3,NM,FL,2004,562.826087,6,1
2,NM,FL,2004,702.5274726,3,1
1,NM,FL,2004,549.5604395,0,1
4,NM,FL,2005,700.7608696,9,1
3,NM,FL,2005,636.4130434,6,1
2,NM,FL,2005,752.6373626,3,1
1,NM,FL,2005,577.4444445,0,1
4,NM,FL,2006,699.8913044,9,1
3,NM,FL,2006,619.2391305,6,1
2,NM,FL,2006,792.7472528,3,1
1,NM,FL,2006,659.1111111,0,1
4,NM,FL,2007,718.3695653,9,1
3,NM,FL,2007,658.9130435,6,1
2,NM,FL,2007,756.5934066,3,1
1,NM,FL,2007,630.7777777,0,1
4,NM,FL,2008,658.1521739,9,1
3,NM,FL,2008,628.2608696,6,1
2,NM,FL,2008,781.7582418,3,1
1,NM,FL,2008,647.4725275,0,1
4,NM,FL,2009,590.1086957,9,1
3,NM,FL,2009,577.826087,6,1
2,NM,FL,2009,710.1098901,3,1
1,NM,FL,2009,618.5555556,0,1
4,NM,FL,2010,610.0000001,9,1
3,NM,FL,2010,540.5434783,6,1
